Generation,Fitness function uses,Best fitness,Average fitness,Median fitness,Worst Fitness,Population size,Std Population,Predicted class 1,Probability 1,Predicted class 2,Probability 2,Predicted class 3,Probability 3,Predicted class 4,Probability 4,Predicted class 5,Probability 5,crossover_function,selection_function,tournament_size,mutation_function,mutation_rate,mutation_variance
553,5540,0.9799448847770691,0.9694005846977234,0.9709933996200562,0.9562210440635681,10,19.32990720979733,red_fox,0.08046703040599823,grey_fox,0.07595787197351456,tiger_cat,0.06041479483246803,kit_fox,0.04292915016412735,lynx,0.018390338867902756,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
554,5550,0.9826870560646057,0.9729375839233398,0.9765604734420776,0.950363278388977,10,17.98201539254256,red_fox,0.07778722792863846,grey_fox,0.07625827938318253,tiger_cat,0.060456980019807816,kit_fox,0.04307376965880394,lynx,0.01816924288868904,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
555,5560,0.9847063422203064,0.974713921546936,0.9755966663360596,0.9638952612876892,10,20.73101702329551,red_fox,0.07665098458528519,grey_fox,0.07577723264694214,tiger_cat,0.06135115027427673,kit_fox,0.039102792739868164,lynx,0.018537919968366623,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
556,5570,0.9866265654563904,0.9744750261306763,0.9735705256462097,0.9634442329406738,10,19.60888635088644,grey_fox,0.07614202052354813,red_fox,0.07467158138751984,tiger_cat,0.06277195364236832,kit_fox,0.04298482835292816,lynx,0.01873583346605301,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
557,5580,0.9867081642150879,0.9776080250740051,0.9770714044570923,0.9723410606384277,10,20.189096305835623,grey_fox,0.07611794769763947,red_fox,0.07306838035583496,tiger_cat,0.06281141191720963,kit_fox,0.0431208498775959,lynx,0.018155507743358612,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
558,5590,0.989438533782959,0.976291835308075,0.97445148229599,0.9679698944091797,10,18.213752283534944,red_fox,0.07272212952375412,grey_fox,0.07229940593242645,tiger_cat,0.062151357531547546,kit_fox,0.04438170790672302,lynx,0.01859639398753643,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
559,5600,0.9837646484375,0.9778760075569153,0.977886438369751,0.9685348272323608,10,16.312465810383475,red_fox,0.07698319107294083,grey_fox,0.07393420487642288,tiger_cat,0.06073356047272682,kit_fox,0.04668958857655525,lynx,0.018315449357032776,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
560,5610,0.9836755990982056,0.9777029752731323,0.9769006371498108,0.9730629920959473,10,15.789952096863685,grey_fox,0.07485038042068481,red_fox,0.07267294824123383,tiger_cat,0.05851694196462631,kit_fox,0.045107461512088776,lynx,0.01903275027871132,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
561,5620,0.9812403917312622,0.9734899401664734,0.975714921951294,0.9590742588043213,10,17.457553168712877,grey_fox,0.07585296779870987,red_fox,0.07340988516807556,tiger_cat,0.05710884928703308,kit_fox,0.045996032655239105,lynx,0.018799452111124992,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
562,5630,0.983451247215271,0.9750068783760071,0.975970983505249,0.967337429523468,10,16.50945642370658,grey_fox,0.07382248342037201,red_fox,0.0714677944779396,tiger_cat,0.0572936087846756,kit_fox,0.04346629977226257,lynx,0.018751680850982666,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
563,5640,0.9815571308135986,0.9741153717041016,0.9727530479431152,0.96659255027771,10,18.042100804742308,red_fox,0.07497352361679077,grey_fox,0.07351624965667725,tiger_cat,0.056542083621025085,kit_fox,0.04375636577606201,lynx,0.018910448998212814,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
564,5650,0.9834268689155579,0.9724720120429993,0.972877025604248,0.9539394378662109,10,18.51609101172449,red_fox,0.07368496060371399,grey_fox,0.07009831070899963,tiger_cat,0.057096824049949646,kit_fox,0.043666742742061615,lynx,0.019083192571997643,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
565,5660,0.980262279510498,0.9730698466300964,0.9737206697463989,0.9675729274749756,10,17.437482390259976,red_fox,0.0773867592215538,grey_fox,0.07639776170253754,tiger_cat,0.057634904980659485,kit_fox,0.04684002324938774,lynx,0.01809430867433548,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
566,5670,0.9786054491996765,0.9716971516609192,0.9709942936897278,0.9679244160652161,10,18.928281121082907,red_fox,0.07815329730510712,grey_fox,0.07392091304063797,tiger_cat,0.056755635887384415,kit_fox,0.044906314462423325,lynx,0.018780382350087166,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
567,5680,0.9781063199043274,0.9699799418449402,0.9699329137802124,0.9648759961128235,10,19.637925624814493,grey_fox,0.07903844118118286,red_fox,0.07518500089645386,tiger_cat,0.05713626369833946,kit_fox,0.04460602253675461,lynx,0.017406931146979332,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
568,5690,0.9781042337417603,0.9693093299865723,0.9683620929718018,0.961861252784729,10,18.83868629829654,grey_fox,0.07772114127874374,red_fox,0.07674788683652878,tiger_cat,0.05582157149910927,kit_fox,0.04355930909514427,lynx,0.01675272360444069,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
569,5700,0.9747557044029236,0.9706569910049438,0.9709420204162598,0.9648399949073792,10,18.498440397185135,grey_fox,0.08196137845516205,red_fox,0.07965923845767975,tiger_cat,0.056703776121139526,kit_fox,0.04357309639453888,lynx,0.016839569434523582,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
570,5710,0.9783471822738647,0.9652061462402344,0.9620650410652161,0.9599106907844543,10,19.373359141103336,red_fox,0.07938430458307266,grey_fox,0.0745854601264,tiger_cat,0.057715676724910736,kit_fox,0.04354730248451233,lynx,0.018942298367619514,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
571,5720,0.9741833806037903,0.9637896418571472,0.9642304182052612,0.9518944621086121,10,19.988468980207053,red_fox,0.08111674338579178,grey_fox,0.0752553641796112,tiger_cat,0.05532316863536835,kit_fox,0.04553097486495972,lynx,0.020057208836078644,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
572,5730,0.9749351739883423,0.9656001925468445,0.9653670787811279,0.9541079998016357,10,20.37421196455287,red_fox,0.08144468069076538,grey_fox,0.07397402077913284,tiger_cat,0.05637141317129135,kit_fox,0.04601394012570381,lynx,0.019403692334890366,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
573,5740,0.9758039116859436,0.9667590856552124,0.9669598937034607,0.959770143032074,10,19.788745269931425,red_fox,0.0832245722413063,grey_fox,0.0748487338423729,tiger_cat,0.05904914811253548,kit_fox,0.0457686223089695,lynx,0.01939304545521736,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
574,5750,0.9752458333969116,0.9662134051322937,0.9674471616744995,0.9514641761779785,10,20.444352898856625,red_fox,0.0841512456536293,grey_fox,0.075065478682518,tiger_cat,0.059388160705566406,kit_fox,0.04610166698694229,lynx,0.01887984201312065,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
575,5760,0.9774979948997498,0.9685875177383423,0.9687157273292542,0.9611561894416809,10,17.90321235434832,red_fox,0.08117198944091797,grey_fox,0.07806383073329926,tiger_cat,0.05864683538675308,kit_fox,0.04608369246125221,lynx,0.018752478063106537,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
576,5770,0.9778802990913391,0.9688725471496582,0.969017744064331,0.9579373598098755,10,16.72702975505786,red_fox,0.07967817038297653,grey_fox,0.07665271311998367,tiger_cat,0.057546284049749374,kit_fox,0.04234945774078369,lynx,0.017611084505915642,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
577,5780,0.9738378524780273,0.9675688743591309,0.9663519859313965,0.9618474841117859,10,16.950200101437982,red_fox,0.08026017993688583,grey_fox,0.07962780445814133,tiger_cat,0.05409557372331619,kit_fox,0.04346923530101776,lynx,0.016361016780138016,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
578,5790,0.9732027649879456,0.9680505990982056,0.9669375419616699,0.9644777178764343,10,19.166504824923447,red_fox,0.0826963260769844,grey_fox,0.08251997083425522,tiger_cat,0.05588572472333908,kit_fox,0.04250679910182953,lynx,0.016684044152498245,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
579,5800,0.9737527966499329,0.9645087122917175,0.96619713306427,0.9543047547340393,10,18.60269463816326,red_fox,0.08318810909986496,grey_fox,0.07881674915552139,tiger_cat,0.05694042146205902,kit_fox,0.043374352157115936,lynx,0.01778099499642849,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
580,5810,0.9748489260673523,0.9675976037979126,0.9667401313781738,0.9622393250465393,10,17.83558174749117,red_fox,0.084340400993824,grey_fox,0.08263487368822098,tiger_cat,0.05917493253946304,kit_fox,0.04333455115556717,lynx,0.019191574305295944,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
581,5820,0.9774662256240845,0.9675062298774719,0.9680424332618713,0.9571683406829834,10,18.920071085512227,grey_fox,0.07905012369155884,red_fox,0.07860372960567474,tiger_cat,0.05652109161019325,kit_fox,0.04161648079752922,lynx,0.015712371096014977,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
582,5830,0.9774030447006226,0.9717013239860535,0.9717187881469727,0.9665514826774597,10,17.508601778897862,grey_fox,0.08015546947717667,red_fox,0.07768282294273376,tiger_cat,0.057546816766262054,kit_fox,0.04226568341255188,lynx,0.0162824597209692,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
583,5840,0.9777229428291321,0.9700586199760437,0.9684351682662964,0.9664748311042786,10,17.86800447693264,red_fox,0.07711513340473175,grey_fox,0.07373610883951187,tiger_cat,0.05482093244791031,kit_fox,0.03987441956996918,lynx,0.016038594767451286,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
584,5850,0.9804593324661255,0.9685897827148438,0.9676868915557861,0.9619618654251099,10,19.657795629609595,red_fox,0.07400581985712051,grey_fox,0.07298670709133148,tiger_cat,0.05446633696556091,kit_fox,0.03866352513432503,lynx,0.01605377160012722,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
585,5860,0.9765756130218506,0.968021035194397,0.9672263860702515,0.9617636799812317,10,20.86181038980079,grey_fox,0.07474162429571152,red_fox,0.07428952306509018,tiger_cat,0.05133449286222458,kit_fox,0.03944341093301773,lynx,0.01608268730342388,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
586,5870,0.9816690683364868,0.9735504984855652,0.9730073809623718,0.9665838479995728,10,18.04835442304559,red_fox,0.0723685771226883,grey_fox,0.07132651656866074,tiger_cat,0.054038770496845245,kit_fox,0.037368789315223694,lynx,0.01697254180908203,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
587,5880,0.9785702228546143,0.9688498377799988,0.9686496257781982,0.9629466533660889,10,18.51899393014262,red_fox,0.07339191436767578,grey_fox,0.07027250528335571,tiger_cat,0.05194676294922829,kit_fox,0.03868145868182182,lynx,0.01691468618810177,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
588,5890,0.9843056797981262,0.9712712168693542,0.9726256132125854,0.9556668400764465,10,21.223780390897456,red_fox,0.07114028930664062,grey_fox,0.06929144263267517,tiger_cat,0.05543952435255051,kit_fox,0.037457600235939026,lynx,0.016437474638223648,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
589,5900,0.9864768385887146,0.9710458517074585,0.9660749435424805,0.9620288610458374,10,20.3326800788438,red_fox,0.06763416528701782,grey_fox,0.06636061519384384,tiger_cat,0.054104674607515335,kit_fox,0.03666578233242035,lynx,0.015860462561249733,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
590,5910,0.9871248006820679,0.979296863079071,0.9777363538742065,0.9724187850952148,10,17.439267078810737,red_fox,0.0717277079820633,grey_fox,0.0688701868057251,tiger_cat,0.058847345411777496,kit_fox,0.039460569620132446,lynx,0.01696668565273285,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
591,5920,0.9954341650009155,0.9829196929931641,0.9813122153282166,0.9735750555992126,10,17.486900491825374,grey_fox,0.06758888065814972,red_fox,0.06705323606729507,tiger_cat,0.06302142143249512,kit_fox,0.03501078486442566,lynx,0.01741519570350647,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
592,5930,0.9889116883277893,0.9805209040641785,0.9836989641189575,0.9670982956886292,10,18.269278588391117,red_fox,0.07175245881080627,grey_fox,0.06810927391052246,tiger_cat,0.06067590042948723,kit_fox,0.03571343049407005,lynx,0.017445597797632217,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
593,5940,0.9868912100791931,0.9810455441474915,0.9815545082092285,0.9756174683570862,10,17.519829429256376,red_fox,0.07330388575792313,grey_fox,0.06805172562599182,tiger_cat,0.060186274349689484,kit_fox,0.0364825464785099,lynx,0.017168257385492325,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
594,5950,0.9891440272331238,0.9812608957290649,0.981590986251831,0.9734488725662231,10,19.11965749986507,red_fox,0.07059641927480698,grey_fox,0.06634915620088577,tiger_cat,0.059752147644758224,kit_fox,0.033666662871837616,lynx,0.017082028090953827,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
595,5960,0.9931848049163818,0.9807518720626831,0.9789786338806152,0.971690833568573,10,18.803678841113424,red_fox,0.06694633513689041,grey_fox,0.06473682075738907,tiger_cat,0.060122787952423096,kit_fox,0.032471612095832825,lynx,0.016764141619205475,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
596,5970,0.9914267063140869,0.980913519859314,0.98084956407547,0.9696584939956665,10,20.00312285359334,red_fox,0.06936218589544296,grey_fox,0.06758090853691101,tiger_cat,0.06077715381979942,kit_fox,0.03311648219823837,lynx,0.016979187726974487,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
597,5980,0.9836745262145996,0.9783750772476196,0.9786773324012756,0.9727334976196289,10,21.987844702118508,red_fox,0.07651274651288986,grey_fox,0.0678277239203453,tiger_cat,0.06018330901861191,kit_fox,0.03478021174669266,lynx,0.01802077516913414,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
598,5990,0.9830543994903564,0.9754743576049805,0.9757367372512817,0.9669755697250366,10,20.65921063089854,red_fox,0.0755748450756073,grey_fox,0.06640559434890747,tiger_cat,0.058622103184461594,kit_fox,0.03357362002134323,lynx,0.016718797385692596,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
599,6000,0.9887481331825256,0.972960352897644,0.9722620844841003,0.9609976410865784,10,22.327548106840414,red_fox,0.07179631292819977,grey_fox,0.06507601588964462,tiger_cat,0.06056641414761543,kit_fox,0.03366747871041298,lynx,0.017782701179385185,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
600,6010,0.9869454503059387,0.9749799966812134,0.9736963510513306,0.9646176695823669,10,25.69918761115674,red_fox,0.07031676918268204,grey_fox,0.0684192031621933,tiger_cat,0.05727435275912285,kit_fox,0.033437732607126236,lynx,0.016576867550611496,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
601,6020,0.9836957454681396,0.97382652759552,0.972661554813385,0.9667578339576721,10,24.865536923642892,red_fox,0.07480716705322266,grey_fox,0.06444725394248962,tiger_cat,0.058497354388237,kit_fox,0.03322024643421173,lynx,0.018280141055583954,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
602,6030,0.9811052083969116,0.9725406765937805,0.9738016724586487,0.9634547829627991,10,21.901376322476125,red_fox,0.07703316956758499,grey_fox,0.0626472607254982,tiger_cat,0.05815913528203964,kit_fox,0.03684161603450775,lynx,0.015283930115401745,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
603,6040,0.9817671179771423,0.9745950698852539,0.9750748872756958,0.9669342041015625,10,20.19885460545899,red_fox,0.07247341424226761,grey_fox,0.07102099806070328,tiger_cat,0.05421548709273338,kit_fox,0.032326407730579376,lynx,0.016489585861563683,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
604,6050,0.9832793474197388,0.9722627401351929,0.9718292355537415,0.9614403247833252,10,22.135921396999418,red_fox,0.07062642276287079,grey_fox,0.06975284963846207,tiger_cat,0.05390479043126106,kit_fox,0.03279999643564224,lynx,0.015702342614531517,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
605,6060,0.9836505651473999,0.9747921824455261,0.9757145643234253,0.9654201865196228,10,20.689880237789584,red_fox,0.06977470219135284,grey_fox,0.0693911761045456,tiger_cat,0.05343494191765785,kit_fox,0.03378559648990631,lynx,0.01727948896586895,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
606,6070,0.9825337529182434,0.9725641012191772,0.9737234115600586,0.9607254266738892,10,21.721874448535527,grey_fox,0.0721195787191391,red_fox,0.07191971689462662,tiger_cat,0.0546475313603878,kit_fox,0.032865408807992935,lynx,0.015525737777352333,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
607,6080,0.9786971211433411,0.9724453091621399,0.9743434190750122,0.9591060876846313,10,20.397957763845845,red_fox,0.0732378140091896,grey_fox,0.07226424664258957,tiger_cat,0.05193470045924187,kit_fox,0.03471751511096954,lynx,0.016739053651690483,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
608,6090,0.9765360355377197,0.969677746295929,0.970914363861084,0.9617501497268677,10,20.14895691219908,grey_fox,0.07272030413150787,red_fox,0.07141877710819244,tiger_cat,0.04925602674484253,kit_fox,0.0366424098610878,lynx,0.016281848773360252,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
609,6100,0.9794963002204895,0.9684721827507019,0.9693503975868225,0.9553532600402832,10,20.688403177081373,red_fox,0.07263487577438354,grey_fox,0.07191895693540573,tiger_cat,0.05214596167206764,kit_fox,0.03457203134894371,lynx,0.016163790598511696,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
610,6110,0.9756464958190918,0.9677980542182922,0.9670533537864685,0.9590673446655273,10,19.562828111647004,grey_fox,0.0770171657204628,red_fox,0.07656027376651764,tiger_cat,0.052667878568172455,kit_fox,0.03734316676855087,lynx,0.017936119809746742,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
611,6120,0.9750762581825256,0.9677583575248718,0.9690852165222168,0.956159234046936,10,18.884944394053463,red_fox,0.07656966149806976,grey_fox,0.07296367734670639,tiger_cat,0.051631320267915726,kit_fox,0.035781264305114746,lynx,0.018982429057359695,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
612,6130,0.9726821780204773,0.9684659242630005,0.9683371782302856,0.9613453149795532,10,16.862124766508476,red_fox,0.07860078662633896,grey_fox,0.07473503053188324,tiger_cat,0.05127629637718201,kit_fox,0.03527320176362991,lynx,0.01807633601129055,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
613,6140,0.974901556968689,0.9679886698722839,0.9672212600708008,0.9607511162757874,10,16.032827506358558,red_fox,0.07575996965169907,grey_fox,0.07551370561122894,tiger_cat,0.05066762864589691,kit_fox,0.03427017852663994,lynx,0.017418045550584793,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
614,6150,0.9775501489639282,0.966627299785614,0.9661614894866943,0.9584981799125671,10,17.912282619243737,red_fox,0.07519666850566864,grey_fox,0.06985343992710114,tiger_cat,0.05275022238492966,kit_fox,0.03270795941352844,lynx,0.01877913437783718,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
615,6160,0.9748635292053223,0.9709789156913757,0.9704027771949768,0.9670314192771912,10,17.605243140994244,red_fox,0.07818053662776947,grey_fox,0.07193000614643097,tiger_cat,0.05303649231791496,kit_fox,0.03523200750350952,lynx,0.018684212118387222,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
616,6170,0.9793204069137573,0.9690683484077454,0.9679734706878662,0.962424635887146,10,18.282374146782374,red_fox,0.07546843588352203,grey_fox,0.07131718844175339,tiger_cat,0.05477530509233475,kit_fox,0.03603465482592583,lynx,0.020425667986273766,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
617,6180,0.9724922180175781,0.9669581651687622,0.9674210548400879,0.960280179977417,10,18.73156165151341,red_fox,0.07730892300605774,grey_fox,0.07376745343208313,tiger_cat,0.049796901643276215,kit_fox,0.037857212126255035,lynx,0.02025107480585575,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
618,6190,0.9712532758712769,0.9658507108688354,0.966990053653717,0.9579296112060547,10,20.664629999683218,red_fox,0.07993774116039276,grey_fox,0.07501263171434402,tiger_cat,0.05117293447256088,kit_fox,0.03791388124227524,lynx,0.01973847858607769,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
619,6200,0.9800781607627869,0.9669787287712097,0.9659000635147095,0.9604543447494507,10,20.840481246728366,red_fox,0.0724814161658287,grey_fox,0.06719843298196793,tiger_cat,0.052540503442287445,kit_fox,0.03359739109873772,lynx,0.017759419977664948,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
620,6210,0.9820255041122437,0.9736465215682983,0.9734718799591064,0.9660050868988037,10,15.096919911453464,red_fox,0.07064361125230789,grey_fox,0.06727245450019836,tiger_cat,0.052675630897283554,kit_fox,0.03308262676000595,lynx,0.016614414751529694,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
621,6220,0.9825605750083923,0.9755967855453491,0.9757152795791626,0.9685768485069275,10,14.835296765525001,red_fox,0.0727694034576416,grey_fox,0.06831423193216324,tiger_cat,0.055326078087091446,kit_fox,0.03334084898233414,lynx,0.017393749207258224,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
622,6230,0.982215166091919,0.9724770784378052,0.973425030708313,0.9555180668830872,10,15.695433701855848,red_fox,0.07254904508590698,grey_fox,0.07155578583478928,tiger_cat,0.05476923659443855,kit_fox,0.0328289158642292,lynx,0.01746738702058792,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
623,6240,0.9833554625511169,0.9747940897941589,0.9742861986160278,0.9630004167556763,10,16.929157869830647,red_fox,0.07108922302722931,grey_fox,0.06548105925321579,tiger_cat,0.05445108190178871,kit_fox,0.03253168985247612,lynx,0.018871594220399857,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
624,6250,0.9828248023986816,0.9746729731559753,0.9735368490219116,0.9685232043266296,10,19.047910253117735,red_fox,0.07314763963222504,grey_fox,0.06380549818277359,tiger_cat,0.0559917576611042,kit_fox,0.032683536410331726,lynx,0.01718127168715,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
625,6260,0.9829328656196594,0.9746190309524536,0.9760465025901794,0.9646264314651489,10,19.601722350465987,red_fox,0.07021281123161316,grey_fox,0.06996215879917145,tiger_cat,0.05314915254712105,kit_fox,0.03426532819867134,lynx,0.017478300258517265,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
626,6270,0.9830180406570435,0.9781055450439453,0.9793088436126709,0.9694507122039795,10,21.506612053962915,red_fox,0.07165057212114334,grey_fox,0.0704357773065567,tiger_cat,0.054663464426994324,kit_fox,0.03405478224158287,lynx,0.01748214289546013,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
627,6280,0.9889559745788574,0.9757682085037231,0.9741958975791931,0.9689592719078064,10,22.048595101642576,red_fox,0.07043711841106415,grey_fox,0.06969555467367172,tiger_cat,0.059374671429395676,kit_fox,0.033180754631757736,lynx,0.01915891282260418,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
628,6290,0.98197340965271,0.9752355813980103,0.9753434658050537,0.9678205251693726,10,24.344022463667375,red_fox,0.07437212765216827,grey_fox,0.07360059767961502,tiger_cat,0.05634033679962158,kit_fox,0.03437241539359093,lynx,0.019437318667769432,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
629,6300,0.9824827313423157,0.9745995402336121,0.9771491289138794,0.9637755751609802,10,22.399394402813183,red_fox,0.07075026631355286,grey_fox,0.0630488321185112,tiger_cat,0.05324041470885277,kit_fox,0.033498380333185196,lynx,0.01798870973289013,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
630,6310,0.9836952090263367,0.974668025970459,0.9750529527664185,0.9663927555084229,10,23.45058902062398,red_fox,0.07078507542610168,grey_fox,0.06767302751541138,tiger_cat,0.05449873208999634,kit_fox,0.033067747950553894,lynx,0.01767115853726864,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
631,6320,0.9848052263259888,0.9781252145767212,0.9788222312927246,0.9691368341445923,10,22.43725784370909,red_fox,0.06919156759977341,grey_fox,0.06281294673681259,tiger_cat,0.05403158813714981,kit_fox,0.034612350165843964,lynx,0.018467694520950317,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
632,6330,0.9851975440979004,0.9781106114387512,0.9772390127182007,0.9710249900817871,10,20.567936435502293,red_fox,0.07209785282611847,grey_fox,0.06402472406625748,tiger_cat,0.057262178510427475,kit_fox,0.03544943034648895,lynx,0.01854858547449112,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
633,6340,0.9871203303337097,0.9767789840698242,0.977678656578064,0.9669625163078308,10,18.23160597129833,red_fox,0.07194740325212479,grey_fox,0.06440804153680801,tiger_cat,0.05906734988093376,kit_fox,0.03426825627684593,lynx,0.018672076985239983,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
634,6350,0.9901469349861145,0.9793647527694702,0.9806168079376221,0.9695230722427368,10,19.000028528075553,red_fox,0.07105103135108948,grey_fox,0.06338120251893997,tiger_cat,0.06123948097229004,kit_fox,0.031864311546087265,lynx,0.018778853118419647,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
635,6360,0.9881373643875122,0.9807222485542297,0.981317400932312,0.9731913805007935,10,18.630818014715846,red_fox,0.07143844664096832,grey_fox,0.06459850072860718,tiger_cat,0.05956117436289787,kit_fox,0.0326041653752327,lynx,0.018534746021032333,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
636,6370,0.9895040392875671,0.9805737733840942,0.9810115694999695,0.9738083481788635,10,19.184631194089427,red_fox,0.07156919687986374,grey_fox,0.06486652791500092,tiger_cat,0.06105784326791763,kit_fox,0.03380241245031357,lynx,0.018785441294312477,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
