Generation,Fitness function uses,Best fitness,Average fitness,Median fitness,Worst Fitness,Population size,Std Population,Predicted class 1,Probability 1,Predicted class 2,Probability 2,Predicted class 3,Probability 3,Predicted class 4,Probability 4,Predicted class 5,Probability 5,crossover_function,selection_function,tournament_size,mutation_function,bounded_mutation_function,mutation_rate,mutation_variance,classes_to_avoid,max_change
168,16900,1.0581104755401611,0.9966654777526855,0.9926701784133911,0.9358382821083069,100,36.78985347180355,wooden_spoon,0.20940741896629333,espresso,0.15123076736927032,cup,0.0831589624285698,spatula,0.021615704521536827,plate,0.020670641213655472,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
169,17000,1.0581144094467163,1.0010079145431519,0.9987915754318237,0.949743390083313,100,37.16392485875755,wooden_spoon,0.21979476511478424,espresso,0.16163939237594604,cup,0.08254370093345642,plate,0.020757732912898064,spatula,0.01925507001578808,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
170,17100,1.0783026218414307,1.0053915977478027,1.0011837482452393,0.9298822283744812,100,37.72599847410324,wooden_spoon,0.22926785051822662,espresso,0.150917649269104,cup,0.0812862291932106,plate,0.023197293281555176,spatula,0.022057704627513885,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
171,17200,1.0973187685012817,1.0181498527526855,1.0209741592407227,0.9330558776855469,100,36.43433284019079,wooden_spoon,0.23292982578277588,espresso,0.13573433458805084,cup,0.08101420104503632,plate,0.024247098714113235,spatula,0.019338591024279594,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
172,17300,1.1225494146347046,1.0302340984344482,1.0303452014923096,0.9611408710479736,100,36.64502545130288,wooden_spoon,0.26528191566467285,espresso,0.1427479088306427,cup,0.07662378251552582,plate,0.021940968930721283,spatula,0.01913587376475334,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
173,17400,1.1429224014282227,1.0388858318328857,1.0368280410766602,0.9662308692932129,100,37.00085427919287,wooden_spoon,0.2823914587497711,espresso,0.13953717052936554,cup,0.08131686598062515,plate,0.023488381877541542,spatula,0.020162560045719147,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
174,17500,1.148891568183899,1.0501686334609985,1.048616886138916,0.9775616526603699,100,37.8233941741307,wooden_spoon,0.2903411388397217,espresso,0.14151594042778015,cup,0.07826880365610123,plate,0.022712145000696182,spatula,0.020901869982481003,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
175,17600,1.1274340152740479,1.060012936592102,1.0572916269302368,0.9679895043373108,100,37.992340779088195,wooden_spoon,0.27558788657188416,espresso,0.14817586541175842,cup,0.07902799546718597,plate,0.02276262454688549,spatula,0.02035028673708439,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
176,17700,1.1524981260299683,1.0778175592422485,1.0785738229751587,1.0101583003997803,100,37.140479985046156,wooden_spoon,0.2997126877307892,espresso,0.14712262153625488,cup,0.07715223729610443,plate,0.02516823634505272,spatula,0.019044285640120506,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
177,17800,1.1558713912963867,1.0862360000610352,1.0843145847320557,1.0027587413787842,100,35.840373826896,wooden_spoon,0.30368390679359436,espresso,0.1477254182100296,cup,0.07133295387029648,spatula,0.02130584791302681,plate,0.021301448345184326,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
178,17900,1.1857548952102661,1.0916543006896973,1.090334415435791,1.02195143699646,100,35.51266313348205,wooden_spoon,0.33126771450042725,espresso,0.14533762633800507,cup,0.06963891535997391,spatula,0.023467041552066803,plate,0.022104445844888687,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
179,18000,1.1926453113555908,1.1001535654067993,1.0970122814178467,1.0245771408081055,100,35.56959092621304,wooden_spoon,0.33996424078941345,espresso,0.14719131588935852,cup,0.06739182770252228,spatula,0.02206689864397049,plate,0.02196519263088703,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
180,18100,1.2023597955703735,1.1143535375595093,1.1151537895202637,1.0046204328536987,100,36.15966150284296,wooden_spoon,0.3517572283744812,espresso,0.14946837723255157,cup,0.0697631686925888,plate,0.023193305358290672,spatula,0.020203907042741776,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,6,5,15
