Generation,Fitness function evaluations,Best fitness,Average fitness,Median fitness,Worst Fitness,Std Population,Predicted class 1,Probability 1,Predicted class 2,Probability 2,Predicted class 3,Probability 3,Predicted class 4,Probability 4,Predicted class 5,Probability 5
1,60,0.47189855575561523,0.40535932779312134,0.40839970111846924,0.3414868712425232,141.5519985688733,red_fox,0.5300054550170898,kit_fox,0.22043739259243011,grey_fox,0.07834230363368988,Arctic_fox,0.0035032720770686865,coyote,0.0019154790788888931
2,90,0.4786377549171448,0.440959632396698,0.44601115584373474,0.3618031144142151,131.641934811325,red_fox,0.5233189463615417,grey_fox,0.15639129281044006,kit_fox,0.142079159617424,Arctic_fox,0.0045423745177686214,red_wolf,0.002115934621542692
3,120,0.4997551441192627,0.4535687267780304,0.4523929953575134,0.40725696086883545,124.69926521773597,red_fox,0.5024115443229675,kit_fox,0.2383553385734558,grey_fox,0.07093626260757446,Arctic_fox,0.0045523615553975105,coyote,0.002186551922932267
4,150,0.49345582723617554,0.46585437655448914,0.4684751331806183,0.41078507900238037,120.49888562504202,red_fox,0.5087565779685974,kit_fox,0.23160545527935028,grey_fox,0.07049868255853653,Arctic_fox,0.00467908289283514,coyote,0.002209986327216029
5,180,0.5173200368881226,0.48168787360191345,0.4821125566959381,0.4444338083267212,113.13972282352087,red_fox,0.48475030064582825,kit_fox,0.1925671249628067,grey_fox,0.12922316789627075,Arctic_fox,0.0043500312604010105,red_wolf,0.002483263611793518
6,210,0.5315283536911011,0.49729886651039124,0.4973047375679016,0.45640450716018677,104.30177045206277,red_fox,0.4705147445201874,kit_fox,0.19783177971839905,grey_fox,0.13403001427650452,Arctic_fox,0.004983370192348957,red_wolf,0.002528844866901636
7,240,0.5447523593902588,0.51320880651474,0.5137638449668884,0.48408830165863037,101.68941927579264,red_fox,0.4574068784713745,kit_fox,0.20784975588321686,grey_fox,0.14025606215000153,Arctic_fox,0.004794030450284481,red_wolf,0.002595762722194195
8,270,0.5503225326538086,0.5285773873329163,0.5279699563980103,0.5081533193588257,88.36454721352962,red_fox,0.4518420100212097,kit_fox,0.21132589876651764,grey_fox,0.14080998301506042,Arctic_fox,0.0044257426634430885,red_wolf,0.0022827638313174248
9,300,0.5618220567703247,0.5354158282279968,0.5354310870170593,0.514125645160675,84.25712480512951,red_fox,0.4403252899646759,kit_fox,0.23171140253543854,grey_fox,0.12631873786449432,Arctic_fox,0.005650756414979696,red_wolf,0.002376336371526122
10,330,0.5765094757080078,0.5470372438430786,0.5464723706245422,0.5274308919906616,80.33433554210238,red_fox,0.42574042081832886,kit_fox,0.20618534088134766,grey_fox,0.14356864988803864,Arctic_fox,0.00624952744692564,red_wolf,0.0027158320881426334
11,360,0.6029196381568909,0.5541026592254639,0.5518538951873779,0.5005171895027161,78.87756061238699,red_fox,0.39943844079971313,kit_fox,0.21630319952964783,grey_fox,0.15748199820518494,Arctic_fox,0.006409193389117718,red_wolf,0.0028881116304546595
12,390,0.60973060131073,0.5705382227897644,0.5655904412269592,0.5473191738128662,73.18835510632623,red_fox,0.3925805687904358,kit_fox,0.22128741443157196,grey_fox,0.16480590403079987,Arctic_fox,0.006099490448832512,red_wolf,0.0029505856800824404
13,420,0.6037718057632446,0.5785344243049622,0.5757783651351929,0.5519649982452393,76.64500314712694,red_fox,0.3985033929347992,kit_fox,0.224659726023674,grey_fox,0.1648320108652115,Arctic_fox,0.005413952749222517,red_wolf,0.0027915507089346647
14,450,0.6109455227851868,0.5891978740692139,0.5919844508171082,0.5597118139266968,72.26534380245931,red_fox,0.391457736492157,kit_fox,0.2190123349428177,grey_fox,0.16092780232429504,Arctic_fox,0.006829855963587761,red_wolf,0.0028118533082306385
15,480,0.6180883646011353,0.5999367237091064,0.6016503572463989,0.5760606527328491,58.16330942043698,red_fox,0.384300172328949,kit_fox,0.2314833253622055,grey_fox,0.16632495820522308,Arctic_fox,0.005726782139390707,red_wolf,0.0029505554120987654
16,510,0.6279553174972534,0.6059643030166626,0.6046576499938965,0.5796141624450684,57.542723643571264,red_fox,0.3747551739215851,kit_fox,0.23285970091819763,grey_fox,0.1582731008529663,Arctic_fox,0.006303084548562765,red_wolf,0.0029407155234366655
17,540,0.6295573115348816,0.6093451976776123,0.610885739326477,0.5871152877807617,55.62758687586215,red_fox,0.37314143776893616,kit_fox,0.24005313217639923,grey_fox,0.15866558253765106,Arctic_fox,0.006126373074948788,red_wolf,0.0029533894266933203
18,570,0.6388555765151978,0.6196630001068115,0.6199259161949158,0.5928541421890259,47.6242043480556,red_fox,0.36375653743743896,kit_fox,0.24356961250305176,grey_fox,0.15713368356227875,Arctic_fox,0.00636124424636364,red_wolf,0.002799672307446599
19,600,0.6442427635192871,0.6284471750259399,0.6280204057693481,0.6102266311645508,25.482975042120962,red_fox,0.3583556115627289,kit_fox,0.2458813637495041,grey_fox,0.15589752793312073,Arctic_fox,0.006404806859791279,red_wolf,0.0029008372221142054
20,630,0.6508158445358276,0.6341196298599243,0.6334841251373291,0.6179074048995972,24.005070269025964,red_fox,0.35179170966148376,kit_fox,0.23709815740585327,grey_fox,0.1634402871131897,Arctic_fox,0.006111978553235531,red_wolf,0.002826390089467168
21,660,0.6557199954986572,0.6372103095054626,0.6357386112213135,0.6228840947151184,26.254575454745776,red_fox,0.3469410538673401,kit_fox,0.24090245366096497,grey_fox,0.1583053171634674,Arctic_fox,0.0059592342004179955,red_wolf,0.0027757983189076185
22,690,0.6664272546768188,0.6442697048187256,0.6425076723098755,0.6264780759811401,28.082037308664543,red_fox,0.33598417043685913,kit_fox,0.26748421788215637,grey_fox,0.15472368896007538,Arctic_fox,0.006216289941221476,red_wolf,0.002773414831608534
23,720,0.6724011898040771,0.6524208784103394,0.652952253818512,0.6324467062950134,27.808820926345657,red_fox,0.3303549587726593,kit_fox,0.2664007246494293,grey_fox,0.15803909301757812,Arctic_fox,0.0063533661887049675,red_wolf,0.003297628602012992
24,750,0.6855288743972778,0.6613733172416687,0.6607498526573181,0.6417244672775269,28.850907816178704,red_fox,0.3170813322067261,kit_fox,0.26690295338630676,grey_fox,0.1616302877664566,Arctic_fox,0.006927440874278545,red_wolf,0.003041464602574706
25,780,0.6822828054428101,0.6687620282173157,0.6687594652175903,0.6494889855384827,29.99263639310183,red_fox,0.3203217089176178,kit_fox,0.28262048959732056,grey_fox,0.15614143013954163,Arctic_fox,0.006768412422388792,red_wolf,0.0031502400524914265
26,810,0.6969186067581177,0.672605574131012,0.6738026142120361,0.6435338854789734,31.635582725166774,red_fox,0.3056505024433136,kit_fox,0.2876039743423462,grey_fox,0.1595442146062851,Arctic_fox,0.007679089438170195,red_wolf,0.0030183829367160797
27,840,0.6974701881408691,0.6771658658981323,0.6781896352767944,0.6497135758399963,32.922624777560024,red_fox,0.30507880449295044,kit_fox,0.29224535822868347,grey_fox,0.16231033205986023,Arctic_fox,0.007091121282428503,red_wolf,0.003075407585129142
28,870,0.7009373903274536,0.6800243258476257,0.6816879510879517,0.6541916131973267,33.79112792583689,kit_fox,0.3015039265155792,red_fox,0.30050238966941833,grey_fox,0.15568558871746063,Arctic_fox,0.007421507965773344,red_wolf,0.0029147027526050806
29,900,0.7033880949020386,0.6881913542747498,0.6892620325088501,0.6651577949523926,33.55499206441573,red_fox,0.29927965998649597,kit_fox,0.2780769169330597,grey_fox,0.1558237075805664,Arctic_fox,0.007588021457195282,red_wolf,0.003101772628724575
30,930,0.7106530666351318,0.6921889781951904,0.6934424042701721,0.6776207685470581,33.276074608668964,red_fox,0.2921127378940582,kit_fox,0.2857820987701416,grey_fox,0.15474779903888702,Arctic_fox,0.007155173923820257,red_wolf,0.0032579093240201473
31,960,0.7124741077423096,0.6949260234832764,0.6955127716064453,0.6765342354774475,32.600972919582695,kit_fox,0.290127158164978,red_fox,0.290117472410202,grey_fox,0.1515742391347885,Arctic_fox,0.007429161109030247,red_wolf,0.0031649929005652666
32,990,0.7165483236312866,0.700396716594696,0.6996267437934875,0.6872608661651611,31.56139180261485,red_fox,0.28627657890319824,kit_fox,0.28314974904060364,grey_fox,0.1678309291601181,Arctic_fox,0.007642548065632582,red_wolf,0.0034319753758609295
33,1020,0.7221440076828003,0.7033435702323914,0.7018637657165527,0.6853698492050171,30.57187039590363,kit_fox,0.2806943356990814,red_fox,0.28043171763420105,grey_fox,0.17425408959388733,Arctic_fox,0.007244759239256382,red_wolf,0.0033352384343743324
34,1050,0.7255434989929199,0.7089763879776001,0.709182858467102,0.6869623064994812,27.76971258843009,kit_fox,0.2771303057670593,red_fox,0.2719501554965973,grey_fox,0.17953461408615112,Arctic_fox,0.007696483749896288,red_wolf,0.0032241165172308683
35,1080,0.7279504537582397,0.715099036693573,0.7157292366027832,0.6990500688552856,27.77548696195875,red_fox,0.27478140592575073,kit_fox,0.27111247181892395,grey_fox,0.18100911378860474,Arctic_fox,0.008235697634518147,red_wolf,0.003293460700660944
36,1110,0.7305079698562622,0.721035897731781,0.7200145721435547,0.712530791759491,25.91721355437664,kit_fox,0.2723332941532135,red_fox,0.26338982582092285,grey_fox,0.1837388426065445,Arctic_fox,0.008027293719351292,red_wolf,0.003448306117206812
37,1140,0.7371697425842285,0.7207748889923096,0.7208682298660278,0.6997483968734741,27.92600254951749,red_fox,0.265706866979599,kit_fox,0.26347649097442627,grey_fox,0.18624769151210785,Arctic_fox,0.008278685621917248,red_wolf,0.00347691448405385
38,1170,0.7325241565704346,0.723786473274231,0.7239944338798523,0.711610734462738,28.58878304393861,kit_fox,0.2703211009502411,red_fox,0.25678589940071106,grey_fox,0.1887112259864807,Arctic_fox,0.009147358126938343,red_wolf,0.003170002717524767
39,1200,0.7366029024124146,0.7245497107505798,0.7240208387374878,0.710334062576294,31.10755575846747,kit_fox,0.26614460349082947,red_fox,0.2635653614997864,grey_fox,0.18734560906887054,Arctic_fox,0.00820230133831501,red_wolf,0.003573305206373334
40,1230,0.7425448298454285,0.7240340709686279,0.7222619652748108,0.7132071256637573,30.061395713268517,red_fox,0.26011425256729126,kit_fox,0.2560306489467621,grey_fox,0.19686447083950043,Arctic_fox,0.008464943617582321,red_wolf,0.0032949105370789766
41,1260,0.7437479496002197,0.7260370850563049,0.7253217101097107,0.7032650709152222,30.553778959601487,red_fox,0.259194016456604,kit_fox,0.2587689459323883,grey_fox,0.1932288408279419,Arctic_fox,0.008886569179594517,red_wolf,0.00352878519333899
42,1290,0.7426647543907166,0.7301313281059265,0.7318148612976074,0.7141312956809998,27.423038743848874,red_fox,0.2601601183414459,kit_fox,0.258977472782135,grey_fox,0.18633410334587097,Arctic_fox,0.008870572783052921,red_wolf,0.003281934419646859
43,1320,0.7425828576087952,0.733756422996521,0.7341983318328857,0.7227556705474854,26.325197519510407,kit_fox,0.2602701783180237,red_fox,0.2581382095813751,grey_fox,0.19302451610565186,Arctic_fox,0.0086402278393507,red_wolf,0.0033286709804087877
44,1350,0.7505311965942383,0.7332130074501038,0.7323645353317261,0.7260850667953491,25.470892138585516,kit_fox,0.2525956332683563,red_fox,0.2508789896965027,grey_fox,0.19659291207790375,Arctic_fox,0.009145560674369335,red_wolf,0.003468575654551387
45,1380,0.7476557493209839,0.7345236539840698,0.7347350120544434,0.7235509157180786,24.43418874896559,red_fox,0.2552318572998047,kit_fox,0.24885843694210052,grey_fox,0.2022823691368103,Arctic_fox,0.009160473011434078,red_wolf,0.0033380314707756042
46,1410,0.7481800317764282,0.7359601855278015,0.7351698279380798,0.7286423444747925,25.591278894401746,red_fox,0.2547607421875,kit_fox,0.25394606590270996,grey_fox,0.2007698118686676,Arctic_fox,0.009042346850037575,red_wolf,0.003377668559551239
47,1440,0.7510738968849182,0.7364060282707214,0.7363698482513428,0.7223448753356934,27.374313263786096,kit_fox,0.2521618902683258,red_fox,0.2519964873790741,grey_fox,0.1963908076286316,Arctic_fox,0.009448563680052757,red_wolf,0.0037204823456704617
48,1470,0.7530461549758911,0.7408948540687561,0.7419074773788452,0.7270716428756714,28.042320581441373,red_fox,0.24979287385940552,kit_fox,0.23198045790195465,grey_fox,0.2246807962656021,Arctic_fox,0.008711356669664383,red_wolf,0.003541486570611596
49,1500,0.7519431114196777,0.7429305911064148,0.7427811026573181,0.7326946258544922,29.340681914498795,kit_fox,0.2507736086845398,red_fox,0.24964258074760437,grey_fox,0.21137191355228424,Arctic_fox,0.009389800019562244,red_wolf,0.003346045035868883
50,1530,0.7575883865356445,0.7435033321380615,0.7445712685585022,0.7231827974319458,30.868896947744005,red_fox,0.24505063891410828,kit_fox,0.2405976802110672,grey_fox,0.22318360209465027,Arctic_fox,0.009589585475623608,red_wolf,0.0033199044410139322
51,1560,0.7591047286987305,0.74396151304245,0.7449488043785095,0.7256380915641785,32.2399855131294,kit_fox,0.24365584552288055,red_fox,0.24022513628005981,grey_fox,0.22381655871868134,Arctic_fox,0.009789904579520226,red_wolf,0.003479601815342903
52,1590,0.7584497928619385,0.7491689920425415,0.750450074672699,0.7363662719726562,32.2731533400812,kit_fox,0.24433724582195282,red_fox,0.24378515779972076,grey_fox,0.21185673773288727,Arctic_fox,0.008818062953650951,red_wolf,0.0033306863624602556
53,1620,0.7688006162643433,0.7488805651664734,0.749312162399292,0.7312712669372559,31.832122739846806,kit_fox,0.2340080887079239,red_fox,0.23279209434986115,grey_fox,0.2214835286140442,Arctic_fox,0.010096048936247826,red_wolf,0.003350192680954933
54,1650,0.7701770663261414,0.7513043284416199,0.7526682615280151,0.7241849303245544,30.981083019673985,kit_fox,0.23269306123256683,red_fox,0.22779913246631622,grey_fox,0.22588232159614563,Arctic_fox,0.009921366348862648,red_wolf,0.003504551248624921
55,1680,0.7711646556854248,0.7575694918632507,0.7574170827865601,0.742773175239563,26.969371234728722,grey_fox,0.2317352443933487,red_fox,0.2298368215560913,kit_fox,0.22646448016166687,Arctic_fox,0.009883686900138855,red_wolf,0.0034878531005233526
56,1710,0.773475170135498,0.7614364624023438,0.7635049819946289,0.7417640089988708,25.450510314613084,red_fox,0.2293958216905594,grey_fox,0.2268412560224533,kit_fox,0.22683779895305634,Arctic_fox,0.01052201259881258,red_wolf,0.003423611633479595
57,1740,0.7750910520553589,0.7635665535926819,0.7636189460754395,0.7516215443611145,23.799240682365483,grey_fox,0.2277616411447525,red_fox,0.22597700357437134,kit_fox,0.2252025008201599,Arctic_fox,0.01054217666387558,red_wolf,0.0034522817004472017
58,1770,0.7724653482437134,0.7634993195533752,0.764703631401062,0.7473832368850708,25.405493319430608,red_fox,0.23038792610168457,grey_fox,0.2257261425256729,kit_fox,0.2226116806268692,Arctic_fox,0.010071691125631332,red_wolf,0.003367634490132332
59,1800,0.772392988204956,0.7632867693901062,0.763608992099762,0.7445281147956848,26.196380710810022,red_fox,0.2304994761943817,grey_fox,0.22907395660877228,kit_fox,0.21575646102428436,Arctic_fox,0.009585972875356674,red_wolf,0.003516331547871232
60,1830,0.7708057165145874,0.7636297941207886,0.7637548446655273,0.7508537173271179,27.764507433980945,kit_fox,0.2319658249616623,grey_fox,0.22905702888965607,red_fox,0.21926379203796387,Arctic_fox,0.010288839228451252,red_wolf,0.00349935214035213
61,1860,0.7743473052978516,0.7631132006645203,0.7626867294311523,0.7483288049697876,28.515298043476246,kit_fox,0.2285996824502945,grey_fox,0.22360432147979736,red_fox,0.22038964927196503,Arctic_fox,0.011253801174461842,red_wolf,0.0035605684388428926
62,1890,0.7770286798477173,0.7642649412155151,0.764011025428772,0.751534640789032,29.714076934701776,red_fox,0.22576475143432617,grey_fox,0.22512705624103546,kit_fox,0.21848849952220917,Arctic_fox,0.009457007981836796,red_wolf,0.0032578648533672094
63,1920,0.7755274176597595,0.7673397064208984,0.7682735323905945,0.7545463442802429,30.750834353715828,grey_fox,0.22721704840660095,red_fox,0.22464410960674286,kit_fox,0.2143712192773819,Arctic_fox,0.011116116307675838,red_wolf,0.003043894190341234
64,1950,0.7791262269020081,0.7671926021575928,0.7685497403144836,0.7506691813468933,31.524849863937476,red_fox,0.22376863658428192,grey_fox,0.22132980823516846,kit_fox,0.2207765430212021,Arctic_fox,0.010640928521752357,red_wolf,0.0029897892381995916
65,1980,0.7784436941146851,0.7689546346664429,0.7691620588302612,0.7574624419212341,31.28257624265638,grey_fox,0.2244366705417633,red_fox,0.2202010601758957,kit_fox,0.21856361627578735,Arctic_fox,0.01030390989035368,red_wolf,0.003027677768841386
66,2010,0.7765802145004272,0.7693707942962646,0.7698937654495239,0.7584033012390137,30.0847115224566,red_fox,0.2261417955160141,grey_fox,0.22237849235534668,kit_fox,0.21958942711353302,Arctic_fox,0.010382591746747494,red_wolf,0.0032204557210206985
67,2040,0.7773411870002747,0.7698628306388855,0.7714195251464844,0.7601168751716614,30.02216043477859,grey_fox,0.22551806271076202,red_fox,0.22453583776950836,kit_fox,0.2110251486301422,Arctic_fox,0.010505755431950092,red_wolf,0.00324752158485353
68,2070,0.7768101096153259,0.7699823975563049,0.770425021648407,0.76009601354599,32.06910387217959,red_fox,0.2258102297782898,grey_fox,0.22468750178813934,kit_fox,0.22152546048164368,Arctic_fox,0.009384176693856716,red_wolf,0.00317836320027709
69,2100,0.7779062986373901,0.7687252163887024,0.7711805701255798,0.7496417760848999,32.316747580448194,red_fox,0.22478701174259186,kit_fox,0.22276848554611206,grey_fox,0.2211330235004425,Arctic_fox,0.009641043841838837,red_wolf,0.0032740954775363207
70,2130,0.780961811542511,0.7691456079483032,0.7696638107299805,0.7529423832893372,33.50446101947747,red_fox,0.2216981202363968,kit_fox,0.213954359292984,grey_fox,0.2101014256477356,Arctic_fox,0.009135955013334751,red_wolf,0.0030993286054581404
71,2160,0.7833630442619324,0.7714977264404297,0.772405207157135,0.7582687139511108,34.358199845529555,red_fox,0.21921834349632263,kit_fox,0.21799206733703613,grey_fox,0.2149474024772644,Arctic_fox,0.009459840133786201,red_wolf,0.002969810739159584
72,2190,0.7864621877670288,0.7745943069458008,0.7749453186988831,0.7646970748901367,33.16009508451613,red_fox,0.21622860431671143,kit_fox,0.21561558544635773,grey_fox,0.212559312582016,Arctic_fox,0.009672488085925579,red_wolf,0.002947891363874078
73,2220,0.786719799041748,0.7746677398681641,0.7747139930725098,0.7645341157913208,30.825708426079444,kit_fox,0.21599026024341583,grey_fox,0.2155860811471939,red_fox,0.21462981402873993,Arctic_fox,0.010068823583424091,red_wolf,0.0030073279049247503
74,2250,0.7837240695953369,0.7757346034049988,0.7759310603141785,0.7644994258880615,33.177135070706626,kit_fox,0.2191014140844345,red_fox,0.2117171287536621,grey_fox,0.20703303813934326,Arctic_fox,0.010828280821442604,red_wolf,0.0033160524908453226
75,2280,0.7859687805175781,0.7752945423126221,0.7759600281715393,0.7593251466751099,36.1177503704616,red_fox,0.21685269474983215,kit_fox,0.2131596952676773,grey_fox,0.21140225231647491,Arctic_fox,0.01080369483679533,red_wolf,0.003317119786515832
76,2310,0.7853923439979553,0.7771618962287903,0.7771052122116089,0.7674543261528015,34.56072800286372,grey_fox,0.21752184629440308,kit_fox,0.21733148396015167,red_fox,0.207301527261734,Arctic_fox,0.01121207233518362,red_wolf,0.0031231569591909647
77,2340,0.7879365682601929,0.776877760887146,0.7783195376396179,0.7605501413345337,29.35865003783698,red_fox,0.21472059190273285,kit_fox,0.21395793557167053,grey_fox,0.21383319795131683,Arctic_fox,0.010143612511456013,red_wolf,0.003125474089756608
78,2370,0.791400671005249,0.7795663475990295,0.7793358564376831,0.7696510553359985,28.806834874967358,red_fox,0.21141453087329865,kit_fox,0.210346519947052,grey_fox,0.21002650260925293,Arctic_fox,0.010827194899320602,red_wolf,0.0029765532817691565
79,2400,0.7922359704971313,0.7823940515518188,0.7832441926002502,0.7712202668190002,28.340068649967957,red_fox,0.210506871342659,grey_fox,0.21031834185123444,kit_fox,0.206759512424469,Arctic_fox,0.011260184459388256,red_wolf,0.0030459866393357515
80,2430,0.7905175685882568,0.7827756404876709,0.7826411724090576,0.7667908072471619,28.75101132951389,grey_fox,0.21242421865463257,red_fox,0.2068321704864502,kit_fox,0.20011572539806366,Arctic_fox,0.011241855099797249,red_wolf,0.0031663477420806885
81,2460,0.7941926121711731,0.7844324707984924,0.7849039435386658,0.7756339311599731,29.54557879182429,red_fox,0.20873388648033142,grey_fox,0.20631562173366547,kit_fox,0.2008124589920044,Arctic_fox,0.01143975555896759,red_wolf,0.003136339597404003
82,2490,0.7932347059249878,0.7842567563056946,0.7839193940162659,0.7776175141334534,28.400510128002406,grey_fox,0.20972108840942383,kit_fox,0.20526322722434998,red_fox,0.2052077353000641,Arctic_fox,0.011677917093038559,red_wolf,0.0032319440506398678
83,2520,0.7939000129699707,0.7850775122642517,0.7859981656074524,0.7723601460456848,26.80530396901185,red_fox,0.20896366238594055,kit_fox,0.20686723291873932,grey_fox,0.19974404573440552,Arctic_fox,0.01153117697685957,red_wolf,0.0031392290256917477
84,2550,0.7970330715179443,0.7891895174980164,0.789472222328186,0.7821961641311646,25.95679756579255,red_fox,0.2059134989976883,kit_fox,0.2044374644756317,grey_fox,0.20162518322467804,Arctic_fox,0.011979557573795319,red_wolf,0.0033842974808067083
85,2580,0.7962716221809387,0.7876774072647095,0.7884675860404968,0.7747107148170471,27.428732338277285,grey_fox,0.20678876340389252,kit_fox,0.2063746452331543,red_fox,0.2019498646259308,Arctic_fox,0.011002789251506329,red_wolf,0.0032023547682911158
86,2610,0.7941202521324158,0.7874828577041626,0.7872289419174194,0.779790461063385,28.401179055091756,grey_fox,0.20875808596611023,red_fox,0.2073604166507721,kit_fox,0.2015158087015152,Arctic_fox,0.011445330455899239,red_wolf,0.0032810764387249947
87,2640,0.7976888418197632,0.788651704788208,0.7899161577224731,0.7714576125144958,29.037145878663072,red_fox,0.20536598563194275,grey_fox,0.1988772302865982,kit_fox,0.1963081806898117,Arctic_fox,0.012682996690273285,red_wolf,0.003478867467492819
88,2670,0.8020291924476624,0.7892745137214661,0.7905938625335693,0.7659025192260742,29.71873014811474,red_fox,0.2010243982076645,grey_fox,0.19815963506698608,kit_fox,0.1961382031440735,Arctic_fox,0.01264583133161068,red_wolf,0.003578408155590296
89,2700,0.8031681776046753,0.7936093211174011,0.7935193777084351,0.7844984531402588,28.947194666666437,kit_fox,0.2001146525144577,red_fox,0.19808036088943481,grey_fox,0.19698932766914368,Arctic_fox,0.013104216195642948,red_wolf,0.0038159829564392567
90,2730,0.8049654960632324,0.7941272258758545,0.7953082323074341,0.7852387428283691,26.6587117677423,red_fox,0.1981392502784729,grey_fox,0.19290383160114288,kit_fox,0.18362392485141754,Arctic_fox,0.014692132361233234,red_wolf,0.0037114012520760298
91,2760,0.8046759963035583,0.7947136759757996,0.7957576513290405,0.781571090221405,26.2592172026042,grey_fox,0.19838522374629974,red_fox,0.19353696703910828,kit_fox,0.18702033162117004,Arctic_fox,0.01412605494260788,red_wolf,0.0035973882768303156
92,2790,0.804387092590332,0.7972393035888672,0.7980203628540039,0.7876967191696167,27.73649723641378,grey_fox,0.19868174195289612,red_fox,0.1983163058757782,kit_fox,0.19323988258838654,Arctic_fox,0.013282202184200287,red_wolf,0.0034279886167496443
93,2820,0.8080936074256897,0.799345076084137,0.7998431921005249,0.7844656109809875,29.54708923704016,grey_fox,0.1950705200433731,red_fox,0.19440047442913055,kit_fox,0.18803919851779938,Arctic_fox,0.014457978308200836,red_wolf,0.003488778369501233
94,2850,0.806899905204773,0.8001717925071716,0.8007586002349854,0.7864212393760681,31.50706175498197,grey_fox,0.19609205424785614,red_fox,0.19501811265945435,kit_fox,0.19196654856204987,Arctic_fox,0.014251901768147945,red_wolf,0.003362431190907955
95,2880,0.806812047958374,0.8007198572158813,0.8007258176803589,0.7952514290809631,33.23607936451339,kit_fox,0.19653792679309845,red_fox,0.19440524280071259,grey_fox,0.19136735796928406,Arctic_fox,0.01198903564363718,red_wolf,0.003467953996732831
96,2910,0.8097895383834839,0.7992421388626099,0.8009750843048096,0.7826927900314331,34.59207483656423,red_fox,0.19336235523223877,kit_fox,0.1894722580909729,grey_fox,0.18223047256469727,Arctic_fox,0.014645672403275967,red_wolf,0.0034736881498247385
97,2940,0.8108974695205688,0.8002449870109558,0.800761878490448,0.7840724587440491,34.6968863123007,red_fox,0.19237205386161804,grey_fox,0.18898852169513702,kit_fox,0.18567998707294464,Arctic_fox,0.014550485648214817,red_wolf,0.0035339423920959234
98,2970,0.8125659227371216,0.8030646443367004,0.8038386702537537,0.7936300039291382,33.59265690611382,red_fox,0.19067510962486267,grey_fox,0.18671999871730804,kit_fox,0.18652163445949554,Arctic_fox,0.015548251569271088,red_wolf,0.0035065622068941593
99,3000,0.8110449910163879,0.8015060424804688,0.8017791509628296,0.783990204334259,33.0914427523356,grey_fox,0.19196422398090363,red_fox,0.19059810042381287,kit_fox,0.1871040165424347,Arctic_fox,0.014679948799312115,red_wolf,0.0033897077664732933
100,3030,0.8113735914230347,0.8034801483154297,0.8026372790336609,0.7955354452133179,32.0828229168605,red_fox,0.1920381784439087,grey_fox,0.18629378080368042,kit_fox,0.18436448276042938,Arctic_fox,0.014847826212644577,red_wolf,0.0035418698098510504
101,3060,0.8139593005180359,0.8044965863227844,0.8040554523468018,0.7936837673187256,33.19749591595875,grey_fox,0.1895248144865036,kit_fox,0.18739299476146698,red_fox,0.18431247770786285,Arctic_fox,0.014404268004000187,red_wolf,0.0035161073319613934
102,3090,0.8190574645996094,0.8072987794876099,0.8076730370521545,0.7970540523529053,31.472497508966473,grey_fox,0.18421274423599243,red_fox,0.1835848093032837,kit_fox,0.1811482459306717,Arctic_fox,0.016909314319491386,red_wolf,0.003424079157412052
103,3120,0.8186895847320557,0.8077813982963562,0.8068932294845581,0.7952781915664673,29.537514010092234,red_fox,0.18455350399017334,grey_fox,0.184112086892128,kit_fox,0.175191268324852,Arctic_fox,0.01713721826672554,red_wolf,0.0033171733375638723
104,3150,0.8185016512870789,0.8095142245292664,0.8107852935791016,0.7977941036224365,31.761821634480878,red_fox,0.184878870844841,kit_fox,0.17954722046852112,grey_fox,0.17535556852817535,Arctic_fox,0.013549620285630226,red_wolf,0.00352066894993186
105,3180,0.8185522556304932,0.810183584690094,0.8112061023712158,0.7980083227157593,32.119692195554904,red_fox,0.18463020026683807,kit_fox,0.18157199025154114,grey_fox,0.17684423923492432,Arctic_fox,0.01373719796538353,red_wolf,0.0034745840821415186
106,3210,0.820665717124939,0.8119029998779297,0.8118571639060974,0.8024501800537109,32.62244476500875,red_fox,0.1825428307056427,kit_fox,0.18054065108299255,grey_fox,0.17801016569137573,Arctic_fox,0.01410242635756731,red_wolf,0.003510363632813096
107,3240,0.8219853639602661,0.8134210109710693,0.8134358525276184,0.8025425672531128,29.97044177572767,grey_fox,0.18124154210090637,kit_fox,0.18076933920383453,red_fox,0.17911940813064575,Arctic_fox,0.013998947106301785,red_wolf,0.0034783773589879274
108,3270,0.820792555809021,0.8131411075592041,0.8139911890029907,0.8024581670761108,30.532749296314872,grey_fox,0.18239760398864746,red_fox,0.1806184947490692,kit_fox,0.17253665626049042,Arctic_fox,0.01394566334784031,red_wolf,0.0034567771945148706
109,3300,0.8237962126731873,0.8119999766349792,0.8129222393035889,0.8016437292098999,29.62885363111541,grey_fox,0.17942054569721222,red_fox,0.1769978106021881,kit_fox,0.17524471879005432,Arctic_fox,0.015471206977963448,dhole,0.0032264217734336853
110,3330,0.8239020109176636,0.8114125728607178,0.8111265897750854,0.7993608713150024,28.27169318932024,grey_fox,0.1793154925107956,kit_fox,0.17278940975666046,red_fox,0.17271660268306732,Arctic_fox,0.015054918825626373,dhole,0.0032101194374263287
111,3360,0.8267583847045898,0.8150110840797424,0.8152269721031189,0.8006499409675598,31.238710137312758,grey_fox,0.17640042304992676,red_fox,0.1760840266942978,kit_fox,0.17089809477329254,Arctic_fox,0.014975441619753838,red_wolf,0.003186469431966543
