,Generation,Fitness function uses,Best fitness,Average fitness,Median fitness,Worst Fitness,Population size,Std Population,Predicted class 1,Probability 1,Predicted class 2,Probability 2,Predicted class 3,Probability 3,Predicted class 4,Probability 4,Predicted class 5,Probability 5,crossover_function,selection_function,tournament_size,mutation_function,bounded_mutation_function,mutation_rate,mutation_variance,classes_to_avoid,max_change
30,172,12110,1.7066032886505127,1.6808485984802246,1.6816167831420898,1.6405649185180664,70,21.41940236421767,French_bulldog,0.7650949358940125,pug,0.058446090668439865,Brabancon_griffon,0.008342541754245758,Boston_bull,0.006616528145968914,basenji,0.005604786332696675,OnePointCrossover,TournamentSelection,30,Projection,UniformIntegerMutation,0.05,5,5,15
31,215,15120,1.7000482082366943,1.6828680038452148,1.6836159229278564,1.6612443923950195,70,18.715112890394863,French_bulldog,0.7600353956222534,pug,0.05998016893863677,Brabancon_griffon,0.009945307858288288,basenji,0.00598052516579628,boxer,0.004713912960141897,OnePointCrossover,TournamentSelection,30,Projection,UniformIntegerMutation,0.05,5,5,15
32,122,8610,1.7045645713806152,1.6783598661422732,1.677771806716919,1.6480536460876465,70,17.94893738669376,Saint_Bernard,0.7214451432228088,pug,0.01686821132898331,Appenzeller,0.00890646129846573,basenji,0.008084134198725224,Norwegian_elkhound,0.007363495882600545,OnePointCrossover,TournamentSelection,30,Projection,UniformIntegerMutation,0.05,5,5,15
33,187,13160,1.7046829462051392,1.678294658660889,1.678550362586975,1.6529264450073242,70,20.031318462036275,French_bulldog,0.7504225373268127,pug,0.04572085291147232,Brabancon_griffon,0.012881814502179623,boxer,0.00833690632134676,Boston_bull,0.005965034943073988,OnePointCrossover,TournamentSelection,30,Projection,UniformIntegerMutation,0.05,5,5,15
34,193,13580,1.7040293216705322,1.6761071681976318,1.6752377748489382,1.6553757190704346,70,20.419896148586542,French_bulldog,0.7506584525108337,pug,0.0465845987200737,Boston_bull,0.015636524185538292,Brabancon_griffon,0.014938564971089363,boxer,0.011956374160945415,OnePointCrossover,TournamentSelection,30,Projection,UniformIntegerMutation,0.05,5,5,15
35,120,8470,1.7097573280334473,1.6773629188537598,1.6769399642944336,1.636860728263855,70,19.048047462395033,Tibetan_terrier,0.7324670553207397,pug,0.02268723025918007,Appenzeller,0.020275875926017758,basenji,0.019359519705176357,Lhasa,0.01705201528966427,OnePointCrossover,TournamentSelection,30,Projection,UniformIntegerMutation,0.05,5,5,15
36,161,11340,1.7003471851348877,1.666191339492798,1.6661441326141355,1.6398173570632937,70,19.897703908561155,Tibetan_terrier,0.7207878828048706,basenji,0.02049810625612736,pug,0.019482692703604698,Lhasa,0.01919340342283249,Appenzeller,0.018925530835986137,OnePointCrossover,TournamentSelection,30,Projection,UniformIntegerMutation,0.05,5,5,15
37,111,7840,1.713693141937256,1.6735793352127075,1.6720765829086304,1.6377297639846802,70,24.71122568664193,French_bulldog,0.7835297584533691,pug,0.0698392316699028,Brabancon_griffon,0.007440213579684495,boxer,0.006729170214384793,basenji,0.003640083596110344,OnePointCrossover,TournamentSelection,30,Projection,UniformIntegerMutation,0.05,5,5,15
38,154,10850,1.7045801877975464,1.678714394569397,1.679459810256958,1.6550261974334717,70,21.352760508638273,French_bulldog,0.7671618461608887,pug,0.06262147426605225,Brabancon_griffon,0.00814387109130621,boxer,0.003468143520876765,basenji,0.003213388379663229,OnePointCrossover,TournamentSelection,30,Projection,UniformIntegerMutation,0.05,5,5,15
39,192,13510,1.706968903541565,1.6817147731781006,1.6809322834014893,1.6604939699172974,70,17.462315374762,French_bulldog,0.7709983587265015,pug,0.0640583336353302,Brabancon_griffon,0.014129954390227796,boxer,0.007843869738280773,Boston_bull,0.005345797631889582,OnePointCrossover,TournamentSelection,30,Projection,UniformIntegerMutation,0.05,5,5,15
40,212,14910,1.703733205795288,1.660865068435669,1.661009669303894,1.6151978969573977,70,42.37251778905173,Tibetan_terrier,0.7210463285446167,Lhasa,0.017786748707294464,Appenzeller,0.017354244366288185,pug,0.01575794816017151,basenji,0.014963960275053978,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
41,252,17710,1.7005314826965332,1.6588212251663208,1.6587905883789062,1.6264787912368774,70,32.031943857843736,French_bulldog,0.7659974098205566,pug,0.06547481566667558,Brabancon_griffon,0.011011291295289992,boxer,0.004902831744402647,Boston_bull,0.0040827994234859935,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
42,161,11340,1.7066015005111694,1.6550229787826538,1.653515338897705,1.6091666221618652,70,39.79933310883292,Tibetan_terrier,0.7324990034103394,Appenzeller,0.025950945913791656,basenji,0.022204495966434482,pug,0.020200714468955997,Norwegian_elkhound,0.014528204686939716,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
43,244,17150,1.7093932628631592,1.658073663711548,1.6601166725158691,1.6067378520965576,70,38.555525523303935,French_bulldog,0.7633935213088989,pug,0.05396551638841629,Brabancon_griffon,0.010032369755208492,boxer,0.00967524014413357,Boston_bull,0.006926346570253372,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
44,201,14140,1.7063618898391724,1.6533536911010742,1.6543080806732178,1.5842138528823853,70,41.15449675094707,Tibetan_terrier,0.7293077111244202,pug,0.022940030321478844,basenji,0.022262267768383026,Appenzeller,0.01984601281583309,Lhasa,0.019046666100621223,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
45,221,15540,1.7138173580169678,1.6544162034988403,1.655393123626709,1.59459388256073,70,35.573397082755164,French_bulldog,0.7611159086227417,pug,0.04729324951767922,boxer,0.01108583062887192,Brabancon_griffon,0.009220817126333714,Boston_bull,0.006065350957214832,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
46,220,15470,1.7002627849578855,1.6610718965530396,1.6635152101516724,1.604865312576294,70,37.30929204133964,Tibetan_terrier,0.7236649990081787,basenji,0.02339190058410168,Appenzeller,0.020354911684989933,Lhasa,0.01836484856903553,pug,0.017140528187155724,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
47,168,11830,1.7057929039001465,1.615344524383545,1.6174920797348022,1.5552233457565308,70,38.253182677199575,Pekinese,0.7555302977561951,pug,0.0497310683131218,Brabancon_griffon,0.028332112357020375,Japanese_spaniel,0.016065483912825584,Shih-Tzu,0.010325859300792216,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
48,192,13510,1.7029995918273926,1.662678360939026,1.6639224290847778,1.5959910154342651,70,32.763378138971376,Tibetan_terrier,0.7238960266113281,Appenzeller,0.02088906243443489,basenji,0.0199015773832798,pug,0.01862780936062336,Shih-Tzu,0.014272659085690975,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
49,208,14630,1.7070212364196775,1.6617379188537598,1.6632144451141355,1.623129963874817,70,37.25572448397251,French_bulldog,0.767011821269989,pug,0.05995429679751396,Brabancon_griffon,0.010334050282835959,boxer,0.00966429989784956,Boston_bull,0.0064095151610672465,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
