,Generation,Fitness function uses,Best fitness,Average fitness,Median fitness,Worst Fitness,Population size,Std Population,Predicted class 1,Probability 1,Predicted class 2,Probability 2,Predicted class 3,Probability 3,Predicted class 4,Probability 4,Predicted class 5,Probability 5,crossover_function,selection_function,tournament_size,mutation_function,bounded_mutation_function,mutation_rate,mutation_variance,classes_to_avoid,max_change
30,379,26600,1.7192002534866333,1.5862863063812256,1.5876412391662598,1.4222660064697266,70,42.149441328516225,wooden_spoon,0.777806282043457,espresso,0.05864021554589272,plate,0.017429238185286522,cup,0.0159347653388977,spatula,0.012810472398996351,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,7,5,15
31,245,17220,1.7181406021118164,1.5950428247451782,1.6039259433746338,1.4404349327087402,70,49.20085488975608,wooden_spoon,0.7750416398048401,espresso,0.05691106989979744,cup,0.020477114245295525,plate,0.01301179639995098,spatula,0.007823765277862549,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,7,5,15
32,305,21420,1.7140426635742188,1.5863933563232422,1.5914034843444824,1.4522669315338137,70,45.55862086456949,wooden_spoon,0.7573348879814148,espresso,0.043148718774318695,plate,0.022475970908999443,spatula,0.014944199472665787,cup,0.012853412888944149,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,7,5,15
33,244,17150,1.7178109884262085,1.5575186014175415,1.568321943283081,1.368154764175415,70,40.41055924401454,wooden_spoon,0.7859740257263184,espresso,0.06818018108606339,plate,0.014093942008912563,cup,0.012302255257964134,spatula,0.010307827033102512,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,7,5,15
34,230,16170,1.7012001276016235,1.608031988143921,1.6117092370986938,1.4635944366455078,70,43.390110031750325,wooden_spoon,0.7659154534339905,espresso,0.06472150981426239,spatula,0.0158596970140934,cup,0.012622603215277195,plate,0.011701391078531742,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,7,5,15
35,253,17780,1.7058613300323486,1.5949968099594116,1.5941220521926882,1.4585850238800049,70,43.575011669297965,wooden_spoon,0.7697433829307556,espresso,0.06383776664733888,cup,0.01441698521375656,plate,0.013011115603148935,spatula,0.010446617379784584,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,7,5,15
36,300,21070,1.7324497699737549,1.5798563957214355,1.5846357345581057,1.4295997619628906,70,34.74818257837337,wooden_spoon,0.7749381065368652,espresso,0.04246162623167038,plate,0.014245770871639253,cup,0.013932021334767342,spatula,0.010791374370455742,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,7,5,15
37,251,17640,1.7460073232650757,1.6039087772369385,1.6106320619583132,1.5210273265838623,70,45.84496389073279,wooden_spoon,0.7993215322494507,espresso,0.0533423013985157,spatula,0.013483574613928795,plate,0.013314589858055116,cup,0.00857358705252409,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,7,5,15
38,198,13930,1.7014925479888916,1.5917115211486816,1.595305562019348,1.4637799263000488,70,43.55274957215219,wooden_spoon,0.7586961984634399,espresso,0.05720920488238335,spatula,0.014712408185005188,cup,0.012271271087229252,plate,0.011073974892497064,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,7,5,15
39,185,13020,1.7021316289901731,1.5933669805526731,1.5911277532577517,1.492340326309204,70,42.22012715281603,wooden_spoon,0.7811260819435121,espresso,0.07894346117973328,spatula,0.00861147604882717,cup,0.008106325753033161,plate,0.00707494094967842,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,7,5,15
